order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC06106,2021-07-13,14:25:21,Lunch,NS,"[('Salad', 5), ('Fries', 6), ('Chicken', 5)]",318.0,-37.8167368,144.9851253,0,8.818,14.0234849
ORDJ02989,2021-09-10,16:16:54,Dinner,TP,"[('Salmon', 6), ('Fish&Chips', 10), ('Shrimp', 3), ('Pasta', 3)]",840.5,-37.8105582,144.9620146,0,8.611,12.9272928
ORDC08659,2021-06-08,13:14:21,Lunch,NS,"[('Chicken', 7), ('Salad', 10), ('Fries', 7)]",480.0,-37.8097251,144.9725363,0,7.315,12.5230342
ORDA00987,2021-05-24,12:43:56,Lunch,BK,"[('Fries', 3), ('Steak', 7), ('Chicken', 7)]",575.0,-37.8118048,144.9444107,0,9.848,15.4850028
ORDK03677,2021-11-17,18:38:52,Dinner,BK,"[('Pasta', 4), ('Salmon', 6), ('Shrimp', 6), ('Fish&Chips', 7)]",925.0,-37.8115028,144.9526772,0,8.472,15.4924694
ORDX00084,2021-10-07,17:17:44,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 4), ('Pasta', 10), ('Salmon', 10)]",1006.0,-37.8183928,144.9670339,0,7.559,14.3251431
ORDZ00949,2021-06-16,13:24:30,Lunch,NS,"[('Burger', 4), ('Steak', 10), ('Chicken', 9), ('Salad', 4), ('Fries', 10)]",1050.8,-37.8058282,144.9473266,0,8.72,14.2956945
ORDK09390,2021-11-11,18:28:43,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 8)]",500.0,-37.8161658,144.9287393,0,11.64,18.778589
ORDY01032,2021-02-11,09:21:07,Breakfast,TP,"[('Coffee', 2), ('Eggs', 6)]",137.0,-37.8192593,145.0112358,0,11.633,14.4790213
ORDB09631,2021-04-03,11:02:32,Breakfast,TP,"[('Pancake', 6), ('Coffee', 7)]",172.0,-37.8022949,144.980198,0,10.325,14.2430913
ORDJ08070,2021-03-28,10:52:23,Breakfast,TP,"[('Pancake', 6), ('Coffee', 2), ('Eggs', 4), ('Cereal', 10)]",428.5,-37.8114674,144.9365158,0,10.95,14.8916606
ORDC09532,2021-06-17,13:24:30,Lunch,NS,"[('Salad', 9), ('Steak', 9), ('Chicken', 6)]",751.8,-37.8079659,144.9733709,0,7.102,13.0613424
ORDZ09518,2021-01-27,08:50:42,Breakfast,NS,"[('Coffee', 9), ('Cereal', 10)]",249.5,-37.8221392,145.0155504,0,11.707,17.1623313
ORDJ07596,2021-09-02,16:06:45,Dinner,TP,"[('Shrimp', 9), ('Fish&Chips', 10)]",836.0,-37.8144195,144.935355,0,10.642,14.5591375
ORDZ01035,2021-03-31,10:52:23,Breakfast,NS,"[('Cereal', 10), ('Pancake', 3)]",266.75,-37.8200259,144.9718506,0,8.874,14.3053703
ORDB00583,2021-04-05,11:02:32,Breakfast,TP,"[('Eggs', 5), ('Coffee', 4)]",127.0,-37.8033128,145.0111855,0,12.611,14.6594215
ORDZ08421,2021-12-27,20:00:00,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 2)]",248.0,-37.8205474,144.9524988,0,9.482,15.4161662
ORDA02586,2021-08-20,15:36:20,Lunch,BK,"[('Steak', 2), ('Burger', 1), ('Salad', 7)]",241.4,-37.8095988,144.9755558,0,6.416,11.9606106
ORDI00442,2021-11-20,18:38:52,Dinner,NS,"[('Pasta', 7), ('Salmon', 8), ('Shrimp', 5)]",790.5,-37.800561,144.9701393,0,6.081,13.5178726
ORDX00922,2021-05-12,12:13:31,Lunch,BK,"[('Steak', 5), ('Fries', 6), ('Salad', 9), ('Burger', 8), ('Chicken', 9)]",987.8,-37.8175194,144.9693294,0,7.698,13.4501054
ORDJ07575,2021-08-10,15:16:03,Lunch,TP,"[('Steak', 2), ('Salad', 4), ('Fries', 3), ('Chicken', 8), ('Burger', 3)]",543.8,-37.800991,144.9526317,0,9.908,13.3682519
ORDZ01534,2021-09-27,16:57:27,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 8), ('Shrimp', 6)]",757.0,-37.8056684,144.9734148,0,6.827,12.4165696
ORDZ09871,2021-06-06,13:04:13,Lunch,NS,"[('Steak', 2), ('Fries', 5), ('Chicken', 10), ('Salad', 6), ('Burger', 5)]",728.2,-37.8066927,144.9559355,0,8.032,15.5334182
ORDB08326,2021-10-14,17:27:53,Dinner,TP,"[('Shrimp', 4), ('Pasta', 6), ('Fish&Chips', 7), ('Salmon', 1)]",667.0,-37.8044772,144.9631866,0,9.249,13.0791041
ORDY00911,2021-04-18,11:32:57,Breakfast,TP,"[('Pancake', 2), ('Eggs', 6)]",170.5,-37.823674,144.9903798,0,9.438,13.2718607
ORDJ01591,2021-12-23,19:49:51,Dinner,TP,"[('Salmon', 4), ('Fish&Chips', 10), ('Pasta', 8), ('Shrimp', 7)]",1112.0,-37.8099973,144.9582524,0,8.825,13.350681
ORDZ05377,2021-04-20,11:32:57,Breakfast,NS,"[('Pancake', 1), ('Eggs', 7)]",169.25,-37.8250564,144.9461365,0,10.41,14.4451202
ORDB05601,2021-05-12,12:23:39,Lunch,TP,"[('Steak', 10), ('Burger', 1)]",481.0,-37.8185513,144.9657084,0,7.504,11.4951103
ORDY05934,2021-09-26,16:47:19,Dinner,TP,"[('Pasta', 5), ('Salmon', 5), ('Fish&Chips', 8)]",622.5,-37.8038482,144.9614349,0,9.336,15.0635589
ORDY02371,2021-12-30,20:00:00,Dinner,TP,"[('Pasta', 3), ('Shrimp', 5), ('Salmon', 3)]",475.5,-37.8242103,144.9701888,0,8.084,12.1419125
ORDK09541,2021-04-15,11:22:49,Breakfast,BK,"[('Pancake', 1), ('Coffee', 2)]",33.25,-37.8242079,144.9802924,0,7.406,12.1156832
ORDA08298,2021-12-01,18:59:09,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 1)]",356.0,-37.8013612,144.9742048,0,7.181,13.3222493
ORDB09228,2021-12-16,19:29:34,Dinner,TP,"[('Pasta', 9), ('Shrimp', 7), ('Fish&Chips', 9), ('Salmon', 7)]",1227.5,-37.8134111,144.9738114,0,8.604,12.8604732
ORDC06124,2021-02-22,09:41:24,Breakfast,NS,"[('Pancake', 5), ('Cereal', 1)]",131.25,-37.7999571,145.0184074,0,10.82,15.678667
ORDZ02410,2021-11-20,18:38:52,Dinner,NS,"[('Fish&Chips', 5), ('Salmon', 2), ('Shrimp', 1), ('Pasta', 1)]",338.5,-37.8146672,144.9383459,0,9.78,17.7110697
ORDI01101,2021-04-25,11:43:05,Breakfast,NS,"[('Coffee', 10), ('Cereal', 9)]",235.0,-37.8079244,144.942819,0,9.49,16.5060484
ORDC01549,2021-09-06,16:06:45,Dinner,NS,"[('Pasta', 9), ('Shrimp', 10), ('Salmon', 8)]",1115.5,-37.8139635,145.0078447,0,10.473,16.0229243
ORDC05908,2021-01-30,08:50:42,Breakfast,NS,"[('Coffee', 10), ('Eggs', 6), ('Pancake', 7)]",336.75,-37.8034568,144.9945629,0,8.458,15.7930118
ORDC01671,2021-12-16,19:29:34,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 10), ('Salmon', 6)]",996.0,-37.8092878,144.9722506,0,7.184,12.9466507
ORDC01820,2021-04-27,11:43:05,Breakfast,NS,"[('Cereal', 5), ('Pancake', 7), ('Coffee', 9)]",305.25,-37.7999032,144.927629,0,10.973,15.9692439
ORDY10376,2021-10-07,17:17:44,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 3), ('Shrimp', 6), ('Pasta', 1)]",719.5,-37.8096911,144.9555584,0,8.893,13.1048154
ORDY07480,2021-11-30,18:59:09,Dinner,TP,"[('Salmon', 3), ('Shrimp', 5), ('Pasta', 5)]",530.5,-37.818374,144.971088,0,7.936,12.3465946
ORDC08618,2021-04-14,11:22:49,Breakfast,NS,"[('Pancake', 5), ('Cereal', 1), ('Coffee', 5)]",158.75,-37.8262741,144.9857654,0,9.64,15.0632294
ORDA00983,2021-02-18,09:31:16,Breakfast,BK,"[('Pancake', 2), ('Cereal', 4), ('Eggs', 9)]",313.5,-37.8093102,144.9721699,0,6.709,11.8057193
ORDJ03137,2021-04-15,11:22:49,Breakfast,TP,"[('Cereal', 5), ('Coffee', 9)]",149.5,-37.8243107,144.9801851,0,8.997,11.3923523
ORDZ06990,2021-06-21,13:34:38,Lunch,NS,"[('Steak', 9), ('Chicken', 5), ('Burger', 1)]",596.0,-37.8059881,144.9558441,0,7.975,14.1386559
ORDI08433,2021-03-27,10:42:15,Breakfast,NS,"[('Cereal', 9), ('Coffee', 5)]",207.5,-37.8204068,144.99533,0,9.978,17.2496154
ORDI04745,2021-01-25,08:40:33,Breakfast,NS,"[('Coffee', 7), ('Eggs', 10)]",248.5,-37.8063179,144.9404614,0,10.235,15.2409983
ORDX11014,2021-09-08,16:16:54,Dinner,BK,"[('Shrimp', 4), ('Salmon', 4)]",380.0,-37.80142,144.9584314,0,8.317,15.6695914
ORDK05572,2021-08-19,15:36:20,Lunch,BK,"[('Burger', 10), ('Chicken', 10), ('Fries', 3), ('Steak', 9)]",1071.0,-37.8166544,144.9585949,0,8.238,14.3301767
ORDZ09863,2021-05-29,12:54:05,Lunch,NS,"[('Chicken', 6), ('Salad', 9), ('Fries', 9)]",454.8,-37.8134601,144.971391,0,7.697,14.6413404
ORDX10532,2021-06-04,13:04:13,Lunch,BK,"[('Salad', 3), ('Steak', 4)]",231.6,-37.8158807,144.9338778,0,10.317,16.4831135
ORDJ02617,2021-12-07,19:19:26,Dinner,TP,"[('Shrimp', 10), ('Salmon', 3), ('Fish&Chips', 3), ('Pasta', 1)]",795.5,-37.8111755,144.966464,0,8.565,12.70237
ORDY05575,2021-11-30,18:59:09,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 2), ('Pasta', 4)]",332.0,-37.8254365,144.9358968,0,10.067,14.2389637
ORDX10962,2021-03-28,10:52:23,Breakfast,BK,"[('Coffee', 10), ('Pancake', 7), ('Cereal', 8)]",370.75,-37.8139564,144.9379502,0,9.947,17.5948627
ORDZ06922,2021-08-22,15:46:28,Lunch,NS,"[('Fries', 5), ('Burger', 5), ('Chicken', 3), ('Salad', 7), ('Steak', 6)]",701.4,-37.809643,144.9636326,0,7.43,15.3645391
ORDJ00548,2021-03-19,10:32:06,Breakfast,TP,"[('Eggs', 7), ('Pancake', 3), ('Cereal', 2), ('Coffee', 3)]",270.25,-37.8119516,144.9860757,0,9.617,12.0279515
ORDI10200,2021-09-20,16:37:10,Dinner,NS,"[('Pasta', 2), ('Salmon', 5)]",260.0,-37.8062321,144.9322668,0,10.204,15.8125384
ORDA06124,2021-11-05,18:08:27,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 1)]",255.0,-37.819182,144.9520872,0,8.924,15.8235072
ORDJ00186,2021-03-10,10:11:49,Breakfast,TP,"[('Eggs', 7), ('Cereal', 6)]",267.0,-37.8001191,144.9677289,0,9.925,12.3597767
ORDY04386,2021-06-14,13:24:30,Lunch,TP,"[('Burger', 5), ('Salad', 5), ('Chicken', 5), ('Steak', 8)]",761.0,-37.8248732,144.9823282,0,8.807,11.8671165
ORDK08053,2021-12-21,19:39:43,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 10), ('Pasta', 6), ('Shrimp', 1)]",839.0,-37.8085204,144.9607287,0,7.799,15.0554402
ORDX03860,2021-03-20,10:32:06,Breakfast,BK,"[('Coffee', 10), ('Pancake', 3), ('Eggs', 6)]",247.75,-37.8088511,144.9289451,0,10.73,18.0039132
ORDY07395,2021-07-19,14:35:29,Lunch,TP,"[('Salad', 7), ('Burger', 5), ('Steak', 10)]",725.4,-37.8200096,145.0125207,0,11.711,14.3857385
ORDI04178,2021-01-20,08:30:25,Breakfast,NS,"[('Coffee', 8), ('Pancake', 6), ('Eggs', 5), ('Cereal', 4)]",362.5,-37.8187991,144.9573256,0,9.094,13.9104589
ORDB07815,2021-05-11,12:13:31,Lunch,TP,"[('Salad', 9), ('Burger', 1)]",185.8,-37.8180095,144.9649241,0,7.762,11.2447341
ORDC07814,2021-08-14,15:26:11,Lunch,NS,"[('Steak', 7), ('Fries', 7)]",399.0,-37.8259518,145.012286,0,11.887,18.8542932
ORDC02040,2021-12-09,19:19:26,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 9)]",693.0,-37.8134589,144.9657287,0,7.838,14.0272026
ORDB09641,2021-11-29,18:59:09,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 4)]",332.5,-37.8069943,144.9433669,0,10.223,14.5416299
ORDC06376,2021-08-04,15:05:54,Lunch,NS,"[('Chicken', 2), ('Steak', 8), ('Fries', 7)]",508.0,-37.8248196,144.9282668,0,9.62,15.1106394
ORDI02886,2021-07-09,14:15:12,Lunch,NS,"[('Salad', 4), ('Steak', 1)]",113.8,-37.8221711,144.9634245,0,9.16,14.5016581
ORDY02949,2021-08-16,15:26:11,Lunch,TP,"[('Fries', 3), ('Burger', 5)]",191.0,-37.8182846,144.9566733,0,8.174,17.6592693
ORDC00010,2021-08-03,15:05:54,Lunch,NS,"[('Salad', 10), ('Steak', 1), ('Burger', 1)]",248.0,-37.8009213,144.9624712,0,6.862,12.8952638
ORDJ06407,2021-09-05,16:06:45,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 3)]",187.5,-37.8042115,145.002375,0,11.756,16.8603197
ORDC02817,2021-09-11,16:27:02,Dinner,NS,"[('Fish&Chips', 3), ('Pasta', 3)]",187.5,-37.8165366,144.9925333,0,9.45,17.435936
ORDX11084,2021-09-15,16:27:02,Dinner,BK,"[('Salmon', 3), ('Shrimp', 5), ('Pasta', 10), ('Fish&Chips', 1)]",703.0,-37.8080176,144.9709312,0,6.936,13.6649127
ORDX00151,2021-07-30,14:55:46,Lunch,BK,"[('Steak', 2), ('Burger', 7), ('Chicken', 10)]",627.0,-37.8158083,144.936941,0,10.07,16.2433254
ORDZ05168,2021-02-18,09:31:16,Breakfast,NS,"[('Eggs', 6), ('Coffee', 7)]",164.5,-37.8118383,144.9753622,0,7.731,12.69171
ORDB04864,2021-04-09,11:12:40,Breakfast,TP,"[('Cereal', 9), ('Pancake', 9), ('Coffee', 1), ('Eggs', 1)]",406.75,-37.8239722,144.9436789,0,9.174,12.3741405
ORDC00630,2021-09-20,16:37:10,Dinner,NS,"[('Pasta', 3), ('Salmon', 8)]",410.5,-37.8065033,144.9322127,0,10.207,16.2210784
ORDZ09628,2021-01-21,08:40:33,Breakfast,NS,"[('Coffee', 10), ('Cereal', 9)]",235.0,-37.8154877,144.9604594,0,8.379,13.1883293
ORDC03851,2021-12-13,19:29:34,Dinner,NS,"[('Fish&Chips', 8), ('Pasta', 7), ('Salmon', 8)]",800.5,-37.8128422,144.9679522,0,7.645,13.5140278
ORDA04960,2021-04-12,11:22:49,Breakfast,BK,"[('Cereal', 5), ('Eggs', 4), ('Coffee', 5), ('Pancake', 10)]",434.0,-37.8186568,144.9831785,0,6.452,11.4487493
ORDY09123,2021-08-23,15:46:28,Lunch,TP,"[('Fries', 6), ('Steak', 7), ('Salad', 10), ('Burger', 2), ('Chicken', 8)]",877.0,-37.801067,144.945902,0,10.404,13.6144279
ORDK09689,2021-12-06,19:09:17,Dinner,BK,"[('Pasta', 10), ('Salmon', 4)]",439.0,-37.8172549,144.9531826,0,8.681,15.8548794
ORDJ07358,2021-10-15,17:27:53,Dinner,TP,"[('Fish&Chips', 2), ('Shrimp', 5), ('Pasta', 7), ('Salmon', 7)]",819.5,-37.8235083,144.9674029,0,7.834,12.3398364
ORDB00056,2021-10-14,17:27:53,Dinner,TP,"[('Salmon', 10), ('Pasta', 6)]",575.0,-37.8083907,144.9781213,0,9.394,13.6051818
ORDB02590,2021-07-11,14:15:12,Lunch,TP,"[('Fries', 9), ('Salad', 8), ('Steak', 10)]",695.6,-37.798621,144.9673687,0,10.033,14.6894387
ORDZ10899,2021-02-05,09:10:59,Breakfast,NS,"[('Eggs', 8), ('Pancake', 4)]",257.0,-37.813653,144.9703941,0,7.663,12.7533658
ORDI03238,2021-03-07,10:01:41,Breakfast,NS,"[('Cereal', 1), ('Pancake', 2), ('Coffee', 5), ('Eggs', 3)]",155.0,-37.8085408,144.9578834,0,7.847,14.6165906
ORDK10740,2021-03-12,10:11:49,Breakfast,BK,"[('Pancake', 9), ('Eggs', 1), ('Coffee', 4), ('Cereal', 3)]",303.25,-37.8204451,144.9911925,0,5.776,11.0525632
ORDY05394,2021-04-16,11:22:49,Breakfast,TP,"[('Cereal', 1), ('Coffee', 8), ('Pancake', 10), ('Eggs', 9)]",475.5,-37.824124,144.9868376,0,9.05,12.1041167
ORDI07593,2021-11-19,18:38:52,Dinner,NS,"[('Pasta', 4), ('Shrimp', 2), ('Fish&Chips', 2)]",288.0,-37.8120003,144.9533569,0,8.437,14.4736625
ORDB03863,2021-10-19,17:38:01,Dinner,TP,"[('Salmon', 10), ('Pasta', 10)]",685.0,-37.8144082,144.9390291,0,10.226,13.6890445
ORDK08551,2021-10-01,16:57:27,Dinner,BK,"[('Fish&Chips', 5), ('Pasta', 7)]",367.5,-37.8078274,144.9521754,0,8.553,15.667531
ORDC06805,2021-04-19,11:32:57,Breakfast,NS,"[('Coffee', 9), ('Cereal', 1), ('Pancake', 9), ('Eggs', 9)]",458.75,-37.8231165,144.9708702,0,8.998,14.4346601
ORDY05872,2021-10-13,17:27:53,Dinner,TP,"[('Fish&Chips', 2), ('Pasta', 3)]",152.5,-37.7998482,144.9836059,0,10.693,14.7012221
ORDJ08009,2021-05-30,12:54:05,Lunch,TP,"[('Burger', 7), ('Fries', 10), ('Chicken', 4), ('Steak', 8), ('Salad', 8)]",962.6,-37.8067976,144.9983802,0,11.259,16.032118
ORDC03253,2021-11-19,18:38:52,Dinner,NS,"[('Shrimp', 9), ('Salmon', 2), ('Pasta', 4), ('Fish&Chips', 9)]",993.0,-37.8120855,144.9535613,0,8.452,13.9183583
ORDI07780,2021-04-20,11:32:57,Breakfast,NS,"[('Pancake', 5), ('Eggs', 2), ('Cereal', 1)]",173.25,-37.824711,144.9456551,0,10.394,15.597369
ORDY02218,2021-11-14,18:28:43,Dinner,TP,"[('Pasta', 3), ('Salmon', 3)]",205.5,-37.8215822,144.9360209,0,9.909,15.0537913
ORDA03428,2021-10-22,17:48:10,Dinner,BK,"[('Pasta', 2), ('Shrimp', 10)]",595.0,-37.8056124,144.976131,0,6.542,14.0871711
ORDX02089,2021-08-17,15:36:20,Lunch,BK,"[('Steak', 1), ('Salad', 10), ('Chicken', 2), ('Fries', 5)]",341.0,-37.8067051,144.9627941,0,7.446,13.5637485
ORDA02869,2021-08-28,15:56:37,Lunch,BK,"[('Burger', 4), ('Chicken', 7)]",348.0,-37.8014853,145.0036422,0,5.332,13.9686561
ORDY03321,2021-01-25,08:40:33,Breakfast,TP,"[('Eggs', 7), ('Coffee', 5), ('Pancake', 5)]",285.75,-37.8024029,144.9269069,0,11.64,14.1725998
ORDI10300,2021-09-20,16:37:10,Dinner,NS,"[('Salmon', 10), ('Pasta', 4), ('Fish&Chips', 4)]",660.0,-37.8048062,144.9981236,0,8.983,14.8449162
ORDK07107,2021-07-31,14:55:46,Lunch,BK,"[('Burger', 6), ('Chicken', 6), ('Fries', 9), ('Steak', 2)]",576.0,-37.8204739,144.9791163,0,7.186,15.3288137
ORDI03382,2021-03-24,10:42:15,Breakfast,NS,"[('Cereal', 4), ('Eggs', 1), ('Coffee', 5), ('Pancake', 1)]",150.75,-37.8069542,144.9542763,0,8.247,13.5452061
ORDJ01738,2021-05-08,12:13:31,Lunch,TP,"[('Salad', 7), ('Steak', 3), ('Burger', 1), ('Fries', 7), ('Chicken', 5)]",530.4,-37.8224437,144.9474085,0,8.868,13.1589857
ORDK09534,2021-12-14,19:29:34,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 1), ('Pasta', 7)]",408.5,-37.8077569,144.9659547,0,7.172,14.1852225
ORDI10945,2021-08-06,15:05:54,Lunch,NS,"[('Fries', 5), ('Steak', 2)]",150.0,-37.8005515,144.9608591,0,7.016,12.2797263
ORDA02205,2021-11-16,18:38:52,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 3), ('Pasta', 8), ('Shrimp', 10)]",1198.0,-37.8114098,144.9520326,0,8.541,15.4698682
ORDI04872,2021-11-26,18:59:09,Dinner,NS,"[('Shrimp', 4), ('Salmon', 6)]",462.0,-37.8176835,145.0107519,0,10.971,16.2177949
ORDX05204,2021-10-05,17:07:36,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 1)]",281.0,-37.7994758,144.9368155,0,10.002,16.974363
ORDZ08063,2021-09-09,16:16:54,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 8), ('Shrimp', 1), ('Pasta', 3)]",703.5,-37.8112815,145.0020726,0,9.802,15.718232
ORDB10409,2021-05-11,12:13:31,Lunch,TP,"[('Burger', 1), ('Fries', 1)]",43.0,-37.8189792,144.9625458,0,7.738,11.3290288
ORDZ08492,2021-07-27,14:45:38,Lunch,NS,"[('Steak', 8), ('Chicken', 7), ('Fries', 5), ('Burger', 9)]",923.0,-37.8003784,144.9639538,0,6.691,11.8770583
ORDK10063,2021-05-22,12:33:48,Lunch,BK,"[('Steak', 10), ('Fries', 1), ('Chicken', 4)]",590.0,-37.81247,144.9362889,0,10.14,18.8240904
ORDA07068,2021-05-19,12:33:48,Lunch,BK,"[('Burger', 7), ('Fries', 9), ('Salad', 6)]",428.2,-37.8113413,144.9475256,0,10.516,16.5710054
ORDA01340,2021-03-01,09:51:32,Breakfast,BK,"[('Pancake', 3), ('Coffee', 5), ('Eggs', 4)]",178.25,-37.8161011,144.9339196,0,10.304,15.2987699
ORDA00683,2021-07-02,14:05:04,Lunch,BK,"[('Chicken', 10), ('Steak', 3), ('Salad', 4), ('Fries', 5)]",583.8,-37.8233768,144.969933,0,7.983,13.9171984
ORDB04216,2021-10-17,17:38:01,Dinner,TP,"[('Salmon', 1), ('Pasta', 8), ('Shrimp', 7), ('Fish&Chips', 5)]",814.0,-37.8100628,144.9958751,0,10.673,8.12446
ORDB01122,2021-10-15,17:27:53,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 5)]",367.5,-37.8190782,144.9542706,0,8.394,12.3423653
ORDK05476,2021-06-11,13:14:21,Lunch,BK,"[('Chicken', 10), ('Steak', 5), ('Fries', 4), ('Burger', 3), ('Salad', 5)]",772.0,-37.8248949,144.9828503,0,7.103,13.3812573
ORDB02452,2021-03-17,10:21:58,Breakfast,TP,"[('Coffee', 7), ('Pancake', 3), ('Eggs', 5), ('Cereal', 7)]",350.25,-37.8000279,144.9704433,0,10.029,12.2328677
ORDY09106,2021-06-19,13:34:38,Lunch,TP,"[('Chicken', 6), ('Burger', 1), ('Steak', 10)]",673.0,-37.8062378,144.9593026,0,8.99,13.9331964
ORDC02440,2021-03-05,10:01:41,Breakfast,NS,"[('Cereal', 4), ('Eggs', 5), ('Coffee', 1), ('Pancake', 9)]",390.75,-37.803356,144.9618828,0,7.115,11.7598165
ORDJ02987,2021-06-24,13:44:47,Lunch,TP,"[('Steak', 3), ('Fries', 3), ('Chicken', 4), ('Salad', 10), ('Burger', 4)]",595.0,-37.7997138,144.9578712,0,9.749,13.2234462
ORDX01646,2021-02-26,09:51:32,Breakfast,BK,"[('Coffee', 1), ('Pancake', 8), ('Eggs', 3), ('Cereal', 6)]",366.5,-37.8189152,144.9649663,0,7.759,12.4053559
ORDJ02056,2021-04-16,11:22:49,Breakfast,TP,"[('Cereal', 1), ('Eggs', 2), ('Coffee', 8)]",106.0,-37.8229212,144.9874797,0,9.359,12.3282295
ORDJ01003,2021-10-18,17:38:01,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 2)]",397.0,-37.817924,144.9933848,0,9.994,14.4398963
ORDC02576,2021-04-29,11:53:14,Breakfast,NS,"[('Cereal', 9), ('Eggs', 3), ('Coffee', 3)]",259.5,-37.8047016,144.9269198,0,10.621,15.5000874
ORDY05963,2021-12-23,19:49:51,Dinner,TP,"[('Shrimp', 4), ('Salmon', 8)]",544.0,-37.8120093,144.9591772,0,8.592,12.4203165
ORDA07500,2021-12-12,19:29:34,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 2)]",257.0,-37.8104156,144.9614858,0,7.625,16.9504394
ORDY10703,2021-12-09,19:19:26,Dinner,TP,"[('Salmon', 4), ('Shrimp', 6), ('Fish&Chips', 3)]",593.0,-37.816446,144.9710005,0,8.071,12.3299809
ORDY07945,2021-03-11,10:11:49,Breakfast,TP,"[('Coffee', 7), ('Eggs', 1), ('Cereal', 7), ('Pancake', 10)]",422.0,-37.815718,145.0028708,0,11.089,13.2828246
ORDA07535,2021-10-27,17:58:18,Dinner,BK,"[('Pasta', 9), ('Salmon', 10)]",657.5,-37.8012758,144.9637503,0,7.904,15.1387627
ORDB06128,2021-04-20,11:32:57,Breakfast,TP,"[('Eggs', 5), ('Coffee', 8), ('Pancake', 6), ('Cereal', 2)]",322.5,-37.8227754,144.9743881,0,8.292,11.0017813
ORDK02377,2021-11-23,18:49:00,Dinner,BK,"[('Salmon', 9), ('Shrimp', 7)]",747.0,-37.8205277,144.9767417,0,7.227,14.4324289
ORDZ02294,2021-11-16,18:38:52,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 6), ('Shrimp', 9)]",723.5,-37.8115401,144.9530611,0,8.441,14.6983087
ORDI01614,2021-10-24,17:48:10,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 10)]",820.0,-37.8118332,145.0004391,0,9.625,17.3164536
ORDX00436,2021-05-07,12:13:31,Lunch,BK,"[('Salad', 9), ('Fries', 4), ('Steak', 5)]",427.8,-37.8222138,144.9497762,0,9.082,15.2202403
ORDI08200,2021-12-27,20:00:00,Dinner,NS,"[('Fish&Chips', 5), ('Pasta', 3), ('Salmon', 2), ('Shrimp', 6)]",663.5,-37.8213638,144.9628387,0,9.058,15.6255422
ORDK01689,2021-06-23,13:44:47,Lunch,BK,"[('Steak', 10), ('Salad', 1)]",467.2,-37.8068271,144.9548986,0,8.253,14.7659615
ORDY10267,2021-08-29,15:56:37,Lunch,TP,"[('Burger', 1), ('Fries', 5), ('Chicken', 5), ('Steak', 3)]",386.0,-37.8076542,144.9764255,0,9.39,14.2742671
ORDB03186,2021-05-07,12:03:22,Lunch,TP,"[('Fries', 1), ('Salad', 7), ('Chicken', 7), ('Steak', 6), ('Burger', 7)]",843.4,-37.8215607,144.9551428,0,8.228,12.0966038
ORDB08619,2021-05-28,12:54:05,Lunch,TP,"[('Burger', 5), ('Salad', 2), ('Steak', 8)]",549.4,-37.8206984,144.9669078,0,7.552,11.2175882
